GPSWeek,GPSTime,imu_lon,imu_lat,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_altitude,imu_satellite_num,imu_warning
2169.0,182528.54,116.35199051,40.0026807,177.81,444688.060416179,4428255.821303862,0.975,0,0,42.0,39.3,21.0,2.0
2169.0,182529.05,116.35199069,40.00267616,178.04,444688.07211683993,4428255.31729066,0.989,0,0,42.0,39.3,21.0,2.0
2169.0,182529.56,116.35199082,40.00267191,178.39,444688.0797836609,4428254.845496029,0.779,0,0,42.0,39.31,23.0,2.0
2169.0,182530.07,116.35199089,40.00266895,178.65,444688.08337003784,4428254.5169176925,0.595,0,0,42.0,39.3,21.0,2.0
2169.0,182530.57,116.35199096,40.00266624,178.53,444688.08715815627,4428254.216087237,0.629,0,0,42.0,39.3,22.0,2.0
2169.0,182531.08,116.35199101,40.00266347,174.17,444688.08919071313,4428253.9086097,0.585,0,0,42.0,39.3,22.0,2.0
2169.0,182531.59,116.35199136,40.00266081,166.73,444688.1169192385,4428253.613155056,0.586,0,0,42.0,39.3,23.0,2.0
2169.0,182532.1,116.35199211,40.00265824,159.55,444688.1788633328,4428253.327441407,0.584,0,0,42.0,39.3,23.0,2.0
2169.0,182532.6,116.35199325,40.00265583,152.8,444688.2742259163,4428253.05924437,0.571,0,0,42.0,39.3,24.0,2.0
2169.0,182533.11,116.35199476,40.00265352,145.82,444688.40125142346,4428252.801916867,0.545,0,0,42.0,39.3,23.0,2.0
2169.0,182533.62,116.35199667,40.00265135,138.57,444688.56253286125,4428252.559879942,0.562,0,0,82.0,39.3,22.0,2.0
2169.0,182534.13,116.35199896,40.00264945,131.38,444688.75646798196,4428252.347574906,0.555,0,0,42.0,39.3,22.0,2.0
2169.0,182534.63,116.35200147,40.00264777,124.31,444688.96935926727,4428252.159551482,0.59,0,0,42.0,39.31,22.0,2.0
2169.0,182535.14,116.35200425,40.00264634,117.0,444689.20549878676,4428251.999108383,0.551,0,0,42.0,39.31,20.0,2.0
2169.0,182535.65,116.35200733,40.00264518,109.63,444689.4674634065,4428251.868446828,0.569,0,0,42.0,39.32,21.0,2.0
2169.0,182536.16,116.35201055,40.00264438,102.31,444689.7416685656,4428251.777655346,0.56,0,0,42.0,39.32,21.0,2.0
2169.0,182536.67,116.35201392,40.00264384,94.85,444690.0288871411,4428251.715628586,0.563,0,0,42.0,39.32,22.0,2.0
2169.0,182537.17,116.35201656,40.00264365,88.94,444690.25407727197,4428251.692901884,0.288,0,0,42.0,39.33,22.0,2.0
2169.0,182537.68,116.35201768,40.00264365,86.76,444690.3496775227,4428251.692206844,0.087,0,0,42.0,39.33,23.0,2.0
2169.0,182538.19,116.35201776,40.00264364,86.56,444690.35649804346,4428251.691047282,0.01,0,0,42.0,39.33,23.0,2.0
2169.0,182538.7,116.35201775,40.00264362,86.56,444690.3556283314,4428251.688833659,0.004,0,0,42.0,39.33,22.0,2.0
